Week,Store,Contact id,first_name,Manager,Operations,Site,QA login,Contact Reason,Medium,Handle Team,Annotations,Policy Adherence,impact,opportunity
4,COM,848470908-6,Oswell,Clemente,Axe,London,Divya,NC,E,Ours,Invalid,Deviated,IMPACT5,4736 1st Parkway
4,COM,436950776-6,Carole,Henrieta,Berthe,Pune,Apoorv,WMS,V,Ours,Valid,Adhered,,
2,COM,556732424-3,Tanny,Brigitta,Ardelia,Sydney,Sandeep,NC,V,Ours,Invalid,Deviated,IMPACT1,20 Raven Road
3,COM,957725655-4,Abramo,Rosetta,Rozalie,Pune,Divya,NC,V,Others,Valid,Adhered,,
3,CA,725733601-6,Nananne,Brittne,Nevile,Pune,Sandeep,PM,C,Ours,Valid,Adhered,,
2,COM,288392543-7,Sumner,Marja,Theodosia,Pune,Ruturaj,NC,C,Ours,Invalid,Deviated,IMPACT3,788 Monument Crossing
3,COM,064297953-7,Vaughn,Maddie,Ardelia,Pune,Shiva,MDR,E,Ours,Invalid,Deviated,IMPACT2,8 Sachtjen Alley
1,COM,504699823-8,Murdock,Durant,Malinda,London,Saugata,IM,V,Ours,Invalid,Deviated,IMPACT4,923 Hazelcrest Avenue
1,COM,898102927-X,Nealy,Jemmy,Tatiana,Sydney,Divya,IM,V,Ours,Invalid,Deviated,IMPACT2,579 Farmco Hill
1,COM,009441578-1,Romy,Tony,Stormie,Pune,Saugata,IM,E,Ours,Invalid,Deviated,IMPACT2,649 Rockefeller Junction
3,COM,761614903-0,Fernande,Carmita,Philbert,Sydney,Nagaraju,WMS,C,Ours,Invalid,Deviated,IMPACT5,2836 Iowa Road
2,COM,483127517-4,Pebrook,Lexi,Stormie,Pune,Suruchi,WMS,E,Ours,Invalid,Deviated,IMPACT2,704 Hooker Plaza
2,COM,503723525-1,Noella,Damiano,Alejandrina,Sydney,Ruturaj,DNR,V,Ours,Valid,Adhered,,
4,COM,460275246-2,Panchito,Danny,Sonja,Pune,Apoorv,DNR,C,Ours,Invalid,Deviated,IMPACT2,5 Anhalt Center
1,COM,283057204-1,Kimmie,Jemmy,Tatiana,Sydney,Suruchi,DNR,C,Ours,Valid,Adhered,,
4,COM,771131371-3,Jobey,Augusta,Betsey,Sydney,Suruchi,NC,V,Ours,Valid,Adhered,,
3,COM,463250943-4,Abdel,Sterne,Theodosia,New York,Shiva,NC,C,Ours,Valid,Adhered,,
4,COM,001976224-0,Andie,Rosetta,Rozalie,Pune,Suruchi,PM,C,Ours,Valid,Adhered,,
2,COM,891863108-1,Catherine,Malcolm,Eugenia,New York,Priyanka,MDR,V,Ours,Invalid,Deviated,IMPACT4,86010 Burrows Park
4,COM,759820275-3,Bing,Edwin,Philbert,New York,Shiva,WMS,C,Ours,Valid,Adhered,,
1,COM,749224294-8,Fernanda,Clementina,Filippo,Pune,Priyanka,NC,V,Ours,Valid,Adhered,,
3,COM,913245496-1,Marita,Fancy,Lutero,Pune,Saugata,IM,E,Ours,Invalid,Deviated,IMPACT4,3 American Trail
3,COM,830404713-6,Vivianna,Codee,Martguerita,New York,Ruturaj,PM,V,Ours,Invalid,Deviated,IMPACT2,46 Harper Drive
1,COM,056145947-9,Lalo,Antone,Philbert,Pune,Shiva,RR,V,Ours,Valid,Adhered,,
3,COM,866624064-4,Bard,Corrie,Martguerita,New York,Shiva,WMS,C,Ours,Valid,Adhered,,
3,COM,530773595-2,Carole,Ryon,Tawnya,Sydney,Nagaraju,IM,V,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
2,COM,693122715-7,Kile,Malcolm,Eugenia,New York,Priyanka,NC,E,Others,Invalid,Deviated,IMPACT1,579 Farmco Hill
1,COM,963284052-6,Saul,Durant,Malinda,London,Suruchi,NC,E,Ours,Invalid,Deviated,IMPACT4,923 Hazelcrest Avenue
3,COM,299392887-2,Kirk,Harmonia,Alejandrina,Pune,Shiva,DNR,V,Ours,Valid,Adhered,,
2,COM,428522608-1,Giffie,Augusta,Betsey,Sydney,Divya,MDR,V,Ours,Valid,Adhered,,
2,COM,126654639-1,Jessamyn,Codee,Martguerita,New York,Ruturaj,DNR,E,Ours,Invalid,Deviated,IMPACT4,8 Menomonie Place
1,COM,409971227-3,Flora,Beryle,Lorenza,New York,Suruchi,NC,V,Ours,Invalid,Deviated,IMPACT2,5 Dryden Way
5,COM,386609156-7,Morey,Henrieta,Berthe,Pune,Saugata,RR,E,Ours,Invalid,Deviated,IMPACT4,4108 Riverside Street
1,COM,955965272-9,Lou,Winnie,Sandye,Pune,Divya,DNR,V,Ours,Valid,Adhered,,
4,COM,108696975-8,Flss,Henrieta,Berthe,Pune,Saugata,MDR,C,Ours,Invalid,Deviated,IMPACT5,816 Hansons Terrace
4,COM,609479573-3,Ford,Ives,Philbert,Pune,Nagaraju,IM,V,Ours,Valid,Adhered,,
2,COM,778432956-3,Delilah,Teriann,Rip,Pune,Nagaraju,RR,E,Ours,Valid,Adhered,,
3,COM,902821700-2,Gerhardt,Agathe,Sonja,Pune,Saugata,MDR,E,Ours,Valid,Adhered,,
1,COM,689020886-2,Wallie,Rosetta,Rozalie,Pune,Himabindu,NC,C,Ours,Valid,Adhered,,
5,COM,419417489-5,Giulietta,Beryle,Lorenza,New York,Himabindu,RR,V,Ours,Invalid,Deviated,IMPACT4,00 Mayfield Lane
4,COM,979862559-5,Lockwood,Mathias,Berthe,Pune,Apoorv,MDR,C,Ours,Invalid,Deviated,IMPACT2,1972 Scott Pass
4,COM,971334113-9,Jacklyn,Antonin,Martguerita,Pune,Shiva,PM,E,Ours,Invalid,Deviated,IMPACT5,8130 Dwight Pass
5,COM,597157792-1,Perceval,Raynard,Tatiana,Pune,Saugata,MDR,V,Ours,Valid,Adhered,,
1,COM,099363028-6,Cornelia,Hestia,Axe,Pune,Apoorv,RR,E,Ours,Invalid,Deviated,IMPACT4,00 Mayfield Lane
4,COM,877367503-2,Carroll,Zaneta,Philbert,Pune,Priyanka,RR,E,Ours,Invalid,Deviated,IMPACT4,43478 Twin Pines Way
3,COM,326911772-8,Dotty,Devinne,Theodosia,Pune,Shiva,DNR,V,Ours,Valid,Adhered,,
3,COM,107657427-0,Sylvan,Brietta,Sonja,London,Saugata,IM,C,Ours,Valid,Adhered,,
1,COM,076434784-5,Carroll,Carmita,Philbert,Sydney,Sandeep,NC,V,Ours,Invalid,Deviated,IMPACT1,6108 Rusk Road
3,COM,661597333-2,Abelard,Ame,Rozalie,Pune,Saugata,NC,C,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
1,COM,785632671-9,Randi,Durant,Malinda,London,Saugata,RR,V,Ours,Invalid,Deviated,IMPACT2,3 American Trail
2,COM,552070322-1,Kermie,Tony,Stormie,Pune,Divya,MDR,V,Ours,Invalid,Deviated,IMPACT2,259 Sage Place
2,COM,866187127-1,Agnes,Lexi,Stormie,Pune,Divya,RR,E,Ours,Invalid,Deviated,IMPACT4,29 Northridge Circle
3,COM,533629066-1,Miran,Beryle,Lorenza,New York,Suruchi,WMS,C,Ours,Invalid,Deviated,IMPACT4,6106 Declaration Avenue
4,COM,310580284-3,Kellia,Harrison,Liz,London,Saugata,MDR,V,Ours,Invalid,Deviated,IMPACT2,690 Hazelcrest Point
3,COM,195244690-2,Kaylil,Ame,Rozalie,Pune,Himabindu,IM,E,Ours,Valid,Adhered,,
3,COM,103314172-0,Tabb,Henrieta,Berthe,Pune,Saugata,WMS,E,Ours,Valid,Adhered,,
4,COM,743888731-6,Ferguson,Dicky,Eugenia,New York,Ruturaj,WMS,E,Ours,Valid,Adhered,,
3,COM,257100300-3,Thekla,Zaneta,Philbert,Pune,Ruturaj,PM,C,Ours,Invalid,Deviated,IMPACT5,923 Hazelcrest Avenue
5,COM,833412086-9,Gardy,Gardiner,Stormie,Pune,Suruchi,MDR,E,Ours,Invalid,Deviated,IMPACT3,4847 Corry Alley
3,COM,277357702-7,Shirlee,Raynard,Tatiana,Pune,Apoorv,DNR,C,Ours,Valid,Adhered,,
1,CA,856684916-7,Sibley,Harv,Stormie,Sydney,Suruchi,RR,E,Others,Invalid,Deviated,IMPACT2,3 American Trail
3,COM,766784523-9,Farrand,Osbourne,Alastair,Sydney,Nagaraju,IM,V,Ours,Valid,Adhered,,
2,COM,993946745-1,Erinna,Beryle,Lorenza,New York,Divya,PM,E,Ours,Valid,Adhered,,
1,COM,573163841-1,Gretal,Meghan,Rip,Pune,Sandeep,DNR,E,Ours,Valid,Adhered,,
4,COM,678538151-7,Caroline,Malcolm,Eugenia,New York,Ruturaj,RR,V,Ours,Invalid,Deviated,IMPACT2,3 American Trail
3,COM,831862546-3,Jerald,Gardiner,Stormie,Pune,Saugata,DNR,E,Ours,Valid,Adhered,,
3,COM,548659439-9,Laney,Raynard,Tatiana,Pune,Apoorv,IM,C,Ours,Invalid,Deviated,IMPACT1,1 Hintze Hill
2,CA,482063663-4,Margy,Garrik,Ardelia,Pune,Shiva,RR,V,Others,Invalid,Deviated,IMPACT3,00 Mayfield Lane
2,COM,122171211-X,Nettle,Kamila,Stormie,Pune,Apoorv,MDR,V,Ours,Valid,Adhered,,
2,COM,319356772-8,Erina,Meghan,Rip,Pune,Ruturaj,PM,C,Ours,Invalid,Deviated,IMPACT5,48 Erie Street
2,COM,949965756-8,Lurline,Durant,Malinda,London,Divya,PM,C,Ours,Valid,Adhered,,
5,COM,440318322-0,Patricia,Brigitta,Ardelia,Sydney,Nagaraju,MDR,V,Ours,Valid,Adhered,,
2,COM,418717197-5,Lurette,Caryl,Filippo,New York,Shiva,RR,V,Ours,Invalid,Deviated,IMPACT4,14 Waywood Point
4,COM,339802488-2,Hoebart,Henrieta,Berthe,Pune,Suruchi,NC,V,Ours,Invalid,Deviated,IMPACT1,704 Hooker Plaza
5,COM,214499701-2,Patin,Hestia,Axe,Pune,Divya,PM,E,Ours,Invalid,Deviated,IMPACT4,690 Hazelcrest Point
3,COM,576316310-9,Cornelia,Alvin,Rip,New York,Shiva,PM,E,Ours,Valid,Adhered,,
1,COM,249427326-9,Lizette,Shantee,Sonja,Pune,Himabindu,PM,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
3,COM,245792929-6,Braden,Dew,Darnell,New York,Priyanka,MDR,V,Ours,Invalid,Deviated,IMPACT2,10 Brentwood Drive
3,COM,817257735-4,Syd,Brodie,Janna,Pune,Ruturaj,MDR,E,Ours,Invalid,Deviated,IMPACT4,51845 Village Green Street
4,COM,083026399-3,Petrina,Alvin,Rip,New York,Nagaraju,DNR,V,Ours,Invalid,Deviated,IMPACT1,3 American Trail
1,COM,412217280-2,Wynnie,Marja,Theodosia,Pune,Priyanka,MDR,V,Ours,Invalid,Deviated,IMPACT1,6440 Waxwing Lane
4,COM,896244147-0,Rustin,Henrieta,Berthe,Pune,Suruchi,NC,V,Ours,Valid,Adhered,,
1,COM,763472953-1,Lilli,Ives,Philbert,Pune,Nagaraju,NC,E,Ours,Invalid,Deviated,IMPACT4,1 Hintze Hill
3,CA,876324241-9,Zorina,Hestia,Axe,Pune,Apoorv,NC,C,Ours,Valid,Adhered,,
1,COM,579561411-4,Marcellus,Sanson,Suzanna,Pune,Sandeep,NC,V,Ours,Invalid,Deviated,IMPACT3,6 Clarendon Junction
3,COM,621199201-7,Geri,Gardiner,Stormie,Pune,Divya,MDR,V,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
3,COM,847396482-9,Axel,Alvin,Rip,New York,Priyanka,RR,V,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
3,COM,558452257-0,Cordell,Brodie,Janna,Pune,Ruturaj,MDR,E,Ours,Valid,Adhered,,
3,COM,129794790-8,Arie,Ara,Carlina,New York,Apoorv,DNR,V,Ours,Invalid,Deviated,IMPACT2,1972 Scott Pass
3,COM,300131249-1,Byrom,Harv,Stormie,Sydney,Saugata,NC,V,Ours,Invalid,Deviated,IMPACT5,1 Hintze Hill
3,COM,992530894-1,Callean,Ole,Lorenza,New York,Divya,MDR,E,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
2,COM,669500327-0,Dido,Normand,Axe,Pune,Divya,MDR,V,Ours,Invalid,Deviated,IMPACT4,86 Blaine Hill
5,COM,689768775-8,Christabel,Clementina,Filippo,Pune,Shiva,NC,C,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
4,COM,980887062-7,Lorenza,Henrieta,Berthe,Pune,Himabindu,MDR,V,Ours,Invalid,Deviated,IMPACT2,3 American Trail
4,CA,789786594-0,Leisha,Harv,Stormie,Sydney,Apoorv,PM,E,Ours,Invalid,Deviated,IMPACT5,41568 Doe Crossing Junction
4,CA,352775272-2,Cherin,Harmonia,Alejandrina,Pune,Sandeep,PM,C,Ours,Valid,Adhered,,
2,COM,045009741-2,Kristo,Durant,Malinda,London,Saugata,MDR,C,Ours,Invalid,Deviated,IMPACT1,875 Declaration Avenue
1,COM,848089525-X,Floyd,Garrik,Ardelia,Pune,Ruturaj,WMS,V,Ours,Invalid,Deviated,IMPACT2,923 Hazelcrest Avenue
3,COM,534813446-5,Marten,Kirby,Alec,Sydney,Apoorv,PM,C,Others,Invalid,Deviated,IMPACT1,1 Hintze Hill
1,COM,310550444-3,Paulette,Corrie,Martguerita,New York,Priyanka,RR,C,Ours,Invalid,Deviated,IMPACT2,3 American Trail
4,COM,971349441-5,Johna,Winnie,Sandye,Pune,Saugata,DNR,C,Ours,Invalid,Deviated,IMPACT1,8399 Macpherson Court
4,COM,726967917-7,Celine,Agathe,Sonja,Pune,Saugata,NC,E,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
3,COM,169308882-7,Wenda,Jeramey,Filippo,New York,Nagaraju,NC,V,Ours,Invalid,Deviated,IMPACT5,105 Sycamore Court
2,COM,910871919-5,Arlan,Caryl,Filippo,New York,Priyanka,RR,C,Ours,Invalid,Deviated,IMPACT3,7 Manley Crossing
2,COM,421857884-2,Leonerd,Beryle,Lorenza,New York,Himabindu,IM,V,Ours,Invalid,Deviated,IMPACT3,1972 Scott Pass
3,COM,342164489-6,Abran,Brigitta,Ardelia,Sydney,Priyanka,WMS,C,Ours,Valid,Adhered,,
3,COM,214591013-1,Arabelle,Shantee,Sonja,Pune,Himabindu,DNR,V,Ours,Invalid,Deviated,IMPACT1,3400 Mariners Cove Court
4,COM,607152046-0,Celka,Carmita,Philbert,Sydney,Ruturaj,RR,C,Ours,Invalid,Deviated,IMPACT2,38059 Sheridan Center
4,COM,356332766-1,Judy,Nicolea,Lorenza,New York,Himabindu,WMS,C,Ours,Invalid,Deviated,IMPACT3,71644 Homewood Pass
4,COM,721181712-7,Coletta,Augusta,Betsey,Sydney,Suruchi,IM,V,Ours,Valid,Adhered,,
5,COM,113052316-0,Shanna,Brietta,Sonja,London,Suruchi,MDR,C,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
4,COM,346859037-7,Katrina,Beryle,Lorenza,New York,Saugata,DNR,E,Ours,Invalid,Deviated,IMPACT4,80 Judy Crossing
2,COM,256697399-7,Eliot,Ole,Lorenza,New York,Suruchi,IM,V,Ours,Invalid,Deviated,IMPACT4,3247 Washington Trail
4,COM,494254512-9,Adena,Durant,Malinda,London,Suruchi,PM,V,Ours,Invalid,Deviated,IMPACT3,923 Hazelcrest Avenue
1,COM,058622090-9,Amelita,Shayne,Alec,London,Suruchi,MDR,C,Ours,Invalid,Deviated,IMPACT2,7 Manley Point
4,COM,559734482-X,Emelda,Candra,Eugenia,London,Sandeep,DNR,V,Ours,Invalid,Deviated,IMPACT5,1335 Sycamore Terrace
3,COM,699824738-9,Fergus,Rosetta,Rozalie,Pune,Saugata,IM,C,Ours,Valid,Adhered,,
1,COM,705099015-9,Shell,Brittne,Nevile,Pune,Shiva,DNR,V,Ours,Valid,Adhered,,
3,COM,413228854-4,Adella,Harv,Stormie,Sydney,Himabindu,MDR,V,Ours,Invalid,Deviated,IMPACT4,3 American Trail
3,COM,786575793-X,Hartley,Hestia,Axe,Pune,Himabindu,IM,C,Others,Valid,Adhered,,
5,COM,825232678-1,Elisabet,Gardiner,Stormie,Pune,Suruchi,NC,C,Ours,Invalid,Deviated,IMPACT2,1972 Scott Pass
4,CA,647548155-6,Anya,Brittne,Nevile,Pune,Sandeep,DNR,C,Ours,Invalid,Deviated,IMPACT5,415 North Park
2,COM,135798023-X,Sibylla,Maddie,Ardelia,Pune,Sandeep,IM,E,Ours,Invalid,Deviated,IMPACT3,1105 Bowman Trail
3,COM,140951121-9,Ransell,Caryl,Filippo,New York,Nagaraju,MDR,V,Ours,Invalid,Deviated,IMPACT2,758 Weeping Birch Lane
4,COM,569353140-6,Aron,Henrieta,Berthe,Pune,Suruchi,DNR,V,Ours,Valid,Adhered,,
4,COM,780002815-1,Inga,Durant,Malinda,London,Apoorv,IM,C,Ours,Valid,Adhered,,
1,COM,140313378-6,Tyne,Shantee,Sonja,Pune,Apoorv,DNR,C,Ours,Valid,Adhered,,
5,COM,952207069-6,Wilmette,Meghan,Rip,Pune,Priyanka,DNR,E,Ours,Valid,Adhered,,
5,CA,460766424-3,Doretta,Edwin,Philbert,New York,Nagaraju,WMS,E,Ours,Valid,Adhered,,
2,CA,569975369-9,Klara,Shayne,Alec,London,Divya,NC,C,Ours,Invalid,Deviated,IMPACT4,00 Mayfield Lane
2,CA,595916564-3,Minda,Chas,Filippo,New York,Nagaraju,IM,V,Ours,Valid,Adhered,,
3,COM,384795253-6,Murial,Nicolea,Lorenza,New York,Saugata,RR,E,Ours,Invalid,Deviated,IMPACT2,3 American Trail
4,COM,591119217-9,Rutter,Teriann,Rip,Pune,Nagaraju,MDR,C,Ours,Invalid,Deviated,IMPACT2,1972 Scott Pass
5,COM,276662900-9,Aube,Jemmy,Tatiana,Sydney,Divya,MDR,E,Ours,Invalid,Deviated,IMPACT3,37188 Karstens Pass
1,CA,571179300-4,Claire,Augusta,Betsey,Sydney,Apoorv,NC,C,Ours,Valid,Adhered,,
3,COM,550752275-8,Davin,Danny,Sonja,Pune,Suruchi,NC,V,Ours,Invalid,Deviated,IMPACT1,3 American Trail
5,COM,552664202-X,Carrissa,Augusta,Betsey,Sydney,Divya,DNR,C,Ours,Valid,Adhered,,
3,COM,999378597-0,Emory,Normand,Axe,Pune,Saugata,RR,C,Ours,Valid,Adhered,,
4,COM,450349879-7,Jacintha,Meghan,Rip,Pune,Nagaraju,DNR,E,Ours,Valid,Adhered,,
5,COM,748651174-6,Ernaline,Jeramey,Filippo,New York,Sandeep,PM,E,Ours,Valid,Adhered,,
2,COM,478594317-3,Thomas,Osbourne,Alastair,Sydney,Sandeep,WMS,E,Ours,Valid,Adhered,,
4,COM,324537886-6,Chaunce,Candra,Eugenia,London,Priyanka,WMS,V,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
4,COM,008441912-1,Tawnya,Hestia,Axe,Pune,Saugata,WMS,C,Ours,Valid,Adhered,,
3,COM,045591903-8,Kristofor,Brodie,Janna,Pune,Shiva,PM,C,Ours,Invalid,Deviated,IMPACT5,6 Bashford Avenue
2,CA,794760325-1,Kitty,Sanson,Suzanna,Pune,Ruturaj,NC,E,Ours,Invalid,Deviated,IMPACT2,923 Hazelcrest Avenue
2,COM,059354311-4,Rivkah,Clemente,Axe,London,Suruchi,NC,V,Ours,Valid,Adhered,,
3,COM,530908356-1,Jonas,Meghan,Rip,Pune,Sandeep,IM,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
2,COM,356533757-5,Glory,Meghan,Rip,Pune,Sandeep,DNR,E,Ours,Valid,Adhered,,
4,COM,987686615-X,Celinda,Danny,Sonja,Pune,Himabindu,RR,V,Ours,Valid,Adhered,,
5,COM,555018701-9,Vonni,Devinne,Theodosia,Pune,Nagaraju,NC,C,Ours,Invalid,Deviated,IMPACT2,655 Grayhawk Trail
1,COM,810205233-3,Cherey,Hestia,Axe,Pune,Himabindu,NC,V,Others,Invalid,Deviated,IMPACT3,923 Hazelcrest Avenue
4,COM,963521283-6,Kalina,Antone,Philbert,Pune,Shiva,NC,E,Ours,Valid,Adhered,,
3,COM,130121485-X,Bobbette,Shantee,Sonja,Pune,Apoorv,MDR,C,Ours,Invalid,Deviated,IMPACT4,1 Hintze Hill
2,COM,453591754-X,Dyanna,Ame,Rozalie,Pune,Divya,DNR,E,Ours,Valid,Adhered,,
4,COM,576307669-9,Sheilakathryn,Damiano,Alejandrina,Sydney,Shiva,WMS,E,Ours,Invalid,Deviated,IMPACT1,4 Johnson Pass
3,COM,096951698-3,Breena,Devinne,Theodosia,Pune,Nagaraju,IM,C,Ours,Valid,Adhered,,
4,COM,933104540-9,Garland,Harmonia,Alejandrina,Pune,Sandeep,NC,C,Ours,Invalid,Deviated,IMPACT2,330 Nevada Circle
4,COM,636762560-7,Brod,Dew,Darnell,New York,Shiva,DNR,E,Ours,Valid,Adhered,,
4,COM,382062845-2,Bryn,Augusta,Betsey,Sydney,Suruchi,IM,C,Ours,Invalid,Deviated,IMPACT1,7789 Springview Drive
3,COM,561389804-9,Nerta,Augusta,Betsey,Sydney,Himabindu,WMS,V,Ours,Invalid,Deviated,IMPACT4,00 Mayfield Lane
2,COM,811232225-2,Marya,Lexi,Stormie,Pune,Saugata,DNR,E,Ours,Invalid,Deviated,IMPACT3,3 American Trail
2,COM,717854223-3,Milo,Kirby,Alec,Sydney,Himabindu,MDR,C,Ours,Invalid,Deviated,IMPACT1,3 American Trail
2,COM,050854126-3,Cristina,Osbourne,Alastair,Sydney,Priyanka,DNR,E,Ours,Invalid,Deviated,IMPACT4,6060 Lien Place
4,CA,579667019-0,Salomo,Zaneta,Philbert,Pune,Sandeep,NC,C,Ours,Invalid,Deviated,IMPACT3,923 Hazelcrest Avenue
3,COM,286456344-4,Olive,Brittne,Nevile,Pune,Ruturaj,PM,C,Others,Invalid,Deviated,IMPACT1,1972 Scott Pass
2,COM,538962088-7,Dale,Brietta,Sonja,London,Saugata,NC,E,Ours,Invalid,Deviated,IMPACT5,4175 Fordem Circle
1,COM,199462316-0,Kristien,Meghan,Rip,Pune,Nagaraju,WMS,V,Ours,Valid,Adhered,,
2,COM,345392054-6,Vikki,Ives,Philbert,Pune,Shiva,PM,C,Others,Valid,Adhered,,
3,COM,216918841-X,Susie,Edwin,Philbert,New York,Nagaraju,PM,V,Ours,Valid,Adhered,,
4,COM,932382342-2,Winnie,Carmita,Philbert,Sydney,Sandeep,PM,E,Ours,Valid,Adhered,,
2,COM,950610160-4,Juan,Ryon,Tawnya,Sydney,Sandeep,NC,E,Ours,Invalid,Deviated,IMPACT5,42408 Hayes Place
2,COM,308611708-7,Lucina,Clementina,Filippo,Pune,Shiva,PM,C,Ours,Invalid,Deviated,IMPACT2,3 American Trail
2,COM,265300386-4,Erina,Brietta,Sonja,London,Saugata,IM,V,Ours,Valid,Adhered,,
5,CA,762466759-2,Enrika,Shayne,Alec,London,Suruchi,MDR,V,Ours,Invalid,Deviated,IMPACT1,89 Anhalt Park
4,COM,063951751-X,Maria,Kirby,Alec,Sydney,Saugata,MDR,E,Ours,Valid,Adhered,,
4,COM,734325551-7,Francis,Kamila,Stormie,Pune,Suruchi,DNR,E,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
3,COM,719948642-1,Julie,Shayne,Alec,London,Saugata,PM,E,Ours,Valid,Adhered,,
5,CA,781334601-7,Gabriela,Marja,Theodosia,Pune,Ruturaj,WMS,V,Ours,Valid,Adhered,,
3,COM,607641168-6,Walton,Agathe,Sonja,Pune,Divya,IM,E,Ours,Valid,Adhered,,
1,COM,517000045-6,Donnie,Valma,Betsey,Sydney,Suruchi,IM,E,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
4,COM,336568311-9,Candida,Damiano,Alejandrina,Sydney,Nagaraju,PM,C,Ours,Valid,Adhered,,
2,COM,381766145-2,Kyle,Ara,Carlina,New York,Saugata,IM,E,Ours,Valid,Adhered,,
3,COM,673772515-5,Consuelo,Harrison,Liz,London,Suruchi,NC,C,Ours,Invalid,Deviated,IMPACT4,6 Cardinal Hill
3,COM,658311605-7,Massimiliano,Ives,Philbert,Pune,Ruturaj,RR,V,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
1,COM,693347759-2,Daron,Kirby,Alec,Sydney,Suruchi,WMS,C,Ours,Valid,Adhered,,
4,COM,182806495-5,Lothaire,Sterne,Theodosia,New York,Ruturaj,IM,V,Ours,Invalid,Deviated,IMPACT1,3518 Schiller Way
3,COM,117662032-0,Bobette,Shayne,Alec,London,Saugata,PM,C,Others,Invalid,Deviated,IMPACT2,1972 Scott Pass
5,COM,196741524-2,Aridatha,Clementina,Filippo,Pune,Priyanka,PM,E,Others,Valid,Adhered,,
2,COM,417498247-3,Rebe,Kirby,Alec,Sydney,Suruchi,NC,V,Others,Invalid,Deviated,IMPACT2,37188 Karstens Pass
4,COM,293480018-0,Sondra,Chas,Filippo,New York,Sandeep,RR,E,Ours,Valid,Adhered,,
1,COM,935506077-7,Flor,Harv,Stormie,Sydney,Suruchi,NC,E,Ours,Invalid,Deviated,IMPACT4,75 School Alley
4,COM,864709992-3,Clyve,Carmita,Philbert,Sydney,Shiva,DNR,C,Ours,Invalid,Deviated,IMPACT5,2834 Muir Road
1,COM,498737028-X,Carline,Chas,Filippo,New York,Shiva,PM,E,Ours,Invalid,Deviated,IMPACT5,923 Hazelcrest Avenue
2,COM,424366192-8,Faustina,Chas,Filippo,New York,Nagaraju,NC,E,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
5,COM,255982809-X,Willow,Dicky,Eugenia,New York,Priyanka,DNR,V,Ours,Valid,Adhered,,
4,COM,704181313-4,Gale,Gardiner,Stormie,Pune,Apoorv,IM,E,Ours,Invalid,Deviated,IMPACT1,47745 Acker Park
2,COM,193999672-4,Blancha,Augusta,Betsey,Sydney,Divya,WMS,C,Ours,Valid,Adhered,,
4,COM,625351160-2,Andrea,Brittne,Nevile,Pune,Ruturaj,IM,E,Ours,Invalid,Deviated,IMPACT2,1972 Scott Pass
2,COM,118876586-8,Halli,Antone,Philbert,Pune,Sandeep,RR,V,Ours,Valid,Adhered,,
5,COM,686268603-8,Fredia,Tony,Stormie,Pune,Suruchi,WMS,C,Ours,Valid,Adhered,,
1,COM,936227241-5,Parrnell,Normand,Axe,Pune,Himabindu,DNR,V,Ours,Invalid,Deviated,IMPACT1,26748 Carpenter Park
4,COM,934121509-9,Lem,Tony,Stormie,Pune,Suruchi,PM,E,Ours,Valid,Adhered,,
4,COM,395129823-5,Webb,Devinne,Theodosia,Pune,Priyanka,IM,V,Ours,Valid,Adhered,,
2,COM,217821978-0,Dorie,Valma,Betsey,Sydney,Himabindu,NC,V,Ours,Valid,Adhered,,
4,COM,026129212-9,Saraann,Sterne,Theodosia,New York,Nagaraju,NC,V,Ours,Invalid,Deviated,IMPACT2,923 Hazelcrest Avenue
5,COM,661984334-4,Jacquelynn,Tuckie,Phil,Pune,Apoorv,NC,E,Ours,Invalid,Deviated,IMPACT2,20816 Nevada Parkway
1,COM,698045895-7,Pietra,Kirby,Alec,Sydney,Himabindu,MDR,E,Ours,Valid,Adhered,,
1,COM,045700489-4,Lorilyn,Codee,Martguerita,New York,Shiva,RR,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
5,COM,443868887-6,Jamill,Janith,Alec,Pune,Apoorv,PM,V,Ours,Invalid,Deviated,IMPACT3,1360 Crescent Oaks Alley
5,COM,439053324-X,Elysha,Ole,Lorenza,New York,Suruchi,MDR,C,Ours,Valid,Adhered,,
3,CA,382019779-6,Trev,Zaneta,Philbert,Pune,Shiva,WMS,E,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
5,COM,845692299-4,Fidel,Kirby,Alec,Sydney,Saugata,PM,C,Ours,Valid,Adhered,,
